Sample	seq_name	length	PI	MW	Hydro
CP001157.1_797540_798688_+	CP001157.1_797540_798688_+	382.0	9.08	41587.66	324.5
CP001157.1_4071487_4072635_-	CP001157.1_4071487_4072635_-	382.0	5.61	42534.59	-5.9
CP001157.1_754488_755636_-	CP001157.1_754488_755636_-	382.0	5.51	39669.32	55.6
CP001157.1_1543337_1544485_+	CP001157.1_1543337_1544485_+	382.0	10.31	43173.38	-324.4
CP001157.1_857494_858639_-	CP001157.1_857494_858639_-	381.0	9.56	43599.65	-217.8
CP001157.1_5126370_5127515_+	CP001157.1_5126370_5127515_+	381.0	9.56	43590.64	-218.1
CP001157.1_2100454_2101599_-	CP001157.1_2100454_2101599_-	381.0	9.56	43599.65	-217.8
CP001157.1_1525470_1526615_-	CP001157.1_1525470_1526615_-	381.0	5.94	41959.0	-61.7
CP001157.1_2232594_2233739_-	CP001157.1_2232594_2233739_-	381.0	9.56	43599.65	-217.8
CP001157.1_3428652_3429797_-	CP001157.1_3428652_3429797_-	381.0	9.56	43599.65	-217.8
CP001157.1_2077289_2078434_+	CP001157.1_2077289_2078434_+	381.0	11.96	38974.76	427.8
CP001157.1_2403051_2404196_+	CP001157.1_2403051_2404196_+	381.0	6.45	39753.55	40.3
CP001157.1_1079288_1080433_+	CP001157.1_1079288_1080433_+	381.0	9.56	43567.59	-215.5
CP001157.1_4084819_4085964_-	CP001157.1_4084819_4085964_-	381.0	7.76	41901.01	-85.8
CP001157.1_3886271_3887416_-	CP001157.1_3886271_3887416_-	381.0	7.85	42223.9	51.4
CP001157.1_1549857_1551002_+	CP001157.1_1549857_1551002_+	381.0	9.56	43567.59	-215.5
CP001157.1_446314_447459_+	CP001157.1_446314_447459_+	381.0	6.52	40257.27	46.4
CP001157.1_569243_570388_+	CP001157.1_569243_570388_+	381.0	9.68	43245.97	-182.1
CP001157.1_3932189_3933331_-	CP001157.1_3932189_3933331_-	380.0	7.59	42115.24	45.3
CP001157.1_3088507_3089649_-	CP001157.1_3088507_3089649_-	380.0	6.84	41469.48	-24.1
CP001157.1_5133460_5134602_-	CP001157.1_5133460_5134602_-	380.0	6.65	41573.73	-21.6
CP001157.1_1704588_1705730_+	CP001157.1_1704588_1705730_+	380.0	6.07	41065.5	-87.3
CP001157.1_3656368_3657507_-	CP001157.1_3656368_3657507_-	379.0	9.62	39385.46	337.2
CP001157.1_1974372_1975511_-	CP001157.1_1974372_1975511_-	379.0	6.31	41911.32	221.5
CP001157.1_2076087_2077226_+	CP001157.1_2076087_2077226_+	379.0	5.96	40659.8	-53.2
CP001157.1_4051912_4053051_+	CP001157.1_4051912_4053051_+	379.0	8.23	40694.87	10.2
CP001157.1_3121799_3122938_+	CP001157.1_3121799_3122938_+	379.0	6.12	41125.88	-46.1
CP001157.1_507134_508273_-	CP001157.1_507134_508273_-	379.0	9.3	43293.52	-158.4
CP001157.1_2151153_2152292_+	CP001157.1_2151153_2152292_+	379.0	5.97	41042.93	-2.6
CP001157.1_3467920_3469056_-	CP001157.1_3467920_3469056_-	378.0	7.64	41005.53	-75.0
CP001157.1_4381908_4383044_+	CP001157.1_4381908_4383044_+	378.0	5.44	38673.21	74.9
CP001157.1_1676656_1677792_+	CP001157.1_1676656_1677792_+	378.0	5.42	42056.44	-140.1
CP001157.1_1480337_1481470_-	CP001157.1_1480337_1481470_-	377.0	5.93	41974.15	-45.3
CP001157.1_2053198_2054331_-	CP001157.1_2053198_2054331_-	377.0	7.69	42236.73	-79.4
CP001157.1_1501942_1503075_+	CP001157.1_1501942_1503075_+	377.0	5.94	42368.41	-27.1
CP001157.1_4434287_4435420_-	CP001157.1_4434287_4435420_-	377.0	5.52	40507.87	-46.5
CP001157.1_3898458_3899591_+	CP001157.1_3898458_3899591_+	377.0	5.66	42928.92	-91.3
CP001157.1_103098_104231_-	CP001157.1_103098_104231_-	377.0	6.13	41355.45	-13.0
CP001157.1_1120906_1122036_+	CP001157.1_1120906_1122036_+	376.0	9.0	41760.15	112.6
CP001157.1_3623606_3624736_+	CP001157.1_3623606_3624736_+	376.0	9.74	39593.57	340.3
CP001157.1_229020_230150_-	CP001157.1_229020_230150_-	376.0	5.97	41664.46	-90.2
CP001157.1_2007908_2009038_-	CP001157.1_2007908_2009038_-	376.0	5.72	40781.65	-19.2
CP001157.1_3720396_3721523_+	CP001157.1_3720396_3721523_+	375.0	9.85	42968.39	-184.4
CP001157.1_4877901_4879028_+	CP001157.1_4877901_4879028_+	375.0	5.68	40370.01	111.5
CP001157.1_3546805_3547932_+	CP001157.1_3546805_3547932_+	375.0	9.82	41707.36	19.0
CP001157.1_4336218_4337345_-	CP001157.1_4336218_4337345_-	375.0	7.32	40296.47	-173.1
CP001157.1_1894364_1895488_+	CP001157.1_1894364_1895488_+	374.0	6.41	42330.01	-94.0
CP001157.1_1823861_1824985_-	CP001157.1_1823861_1824985_-	374.0	5.64	41295.39	-145.4
CP001157.1_4539990_4541114_-	CP001157.1_4539990_4541114_-	374.0	9.17	41943.5	-63.9
CP001157.1_1266860_1267984_+	CP001157.1_1266860_1267984_+	374.0	5.89	43233.39	-146.9
CP001157.1_731463_732587_-	CP001157.1_731463_732587_-	374.0	9.38	40660.12	0.6
CP001157.1_2661711_2662835_+	CP001157.1_2661711_2662835_+	374.0	5.92	40041.14	30.8
CP001157.1_5180134_5181258_+	CP001157.1_5180134_5181258_+	374.0	6.84	40486.15	70.4
CP001157.1_1039431_1040555_-	CP001157.1_1039431_1040555_-	374.0	6.78	41404.12	-133.6
CP001157.1_4267609_4268730_-	CP001157.1_4267609_4268730_-	373.0	7.15	39961.13	24.5
CP001157.1_552954_554075_+	CP001157.1_552954_554075_+	373.0	6.2	38751.56	74.3
CP001157.1_2856979_2858100_-	CP001157.1_2856979_2858100_-	373.0	5.73	40720.44	74.4
CP001157.1_4908878_4909999_+	CP001157.1_4908878_4909999_+	373.0	6.41	41778.21	-67.3
CP001157.1_5308995_5310116_-	CP001157.1_5308995_5310116_-	373.0	8.97	39927.62	152.6
CP001157.1_4113637_4114758_-	CP001157.1_4113637_4114758_-	373.0	6.99	40299.18	-16.8
CP001157.1_1956274_1957395_-	CP001157.1_1956274_1957395_-	373.0	5.49	39481.83	-24.4
CP001157.1_1868523_1869644_-	CP001157.1_1868523_1869644_-	373.0	5.32	40022.03	-88.1
CP001157.1_3172122_3173243_+	CP001157.1_3172122_3173243_+	373.0	7.85	40981.04	-34.9
CP001157.1_281236_282357_-	CP001157.1_281236_282357_-	373.0	5.58	41405.91	-78.6
CP001157.1_2778024_2779142_-	CP001157.1_2778024_2779142_-	372.0	5.09	41115.98	-51.0
CP001157.1_4949681_4950799_+	CP001157.1_4949681_4950799_+	372.0	5.13	41000.27	-118.0
CP001157.1_1662111_1663229_-	CP001157.1_1662111_1663229_-	372.0	8.74	40995.09	144.1
CP001157.1_2369178_2370296_-	CP001157.1_2369178_2370296_-	372.0	6.52	38841.63	32.3
CP001157.1_2920387_2921505_+	CP001157.1_2920387_2921505_+	372.0	5.74	41679.19	-156.2
CP001157.1_2654415_2655533_-	CP001157.1_2654415_2655533_-	372.0	5.33	39877.37	-59.9
CP001157.1_1567689_1568804_+	CP001157.1_1567689_1568804_+	371.0	6.59	42023.07	-183.7
CP001157.1_2819811_2820926_+	CP001157.1_2819811_2820926_+	371.0	5.88	40266.73	-169.1
CP001157.1_4506813_4507928_-	CP001157.1_4506813_4507928_-	371.0	6.68	40140.91	-33.1
CP001157.1_3817611_3818726_-	CP001157.1_3817611_3818726_-	371.0	5.73	40607.13	-7.0
CP001157.1_4097999_4099114_-	CP001157.1_4097999_4099114_-	371.0	6.65	41393.71	-82.1
CP001157.1_3919001_3920116_-	CP001157.1_3919001_3920116_-	371.0	5.82	39411.29	27.3
CP001157.1_1200342_1201457_+	CP001157.1_1200342_1201457_+	371.0	6.47	39903.12	39.2
CP001157.1_4831834_4832949_-	CP001157.1_4831834_4832949_-	371.0	5.41	40688.94	-148.4
CP001157.1_3498814_3499926_-	CP001157.1_3498814_3499926_-	370.0	5.61	40359.6	-12.4
CP001157.1_2201075_2202187_-	CP001157.1_2201075_2202187_-	370.0	6.03	40503.93	-10.3
CP001157.1_4876421_4877533_+	CP001157.1_4876421_4877533_+	370.0	5.79	40381.74	-99.5
CP001157.1_831847_832959_-	CP001157.1_831847_832959_-	370.0	5.64	39611.3	379.1
CP001157.1_3608618_3609730_-	CP001157.1_3608618_3609730_-	370.0	5.23	40239.08	-135.3
CP001157.1_1558050_1559162_+	CP001157.1_1558050_1559162_+	370.0	4.97	39347.1	75.2
CP001157.1_4700303_4701415_+	CP001157.1_4700303_4701415_+	370.0	6.49	40534.93	-82.5
CP001157.1_4081905_4083017_-	CP001157.1_4081905_4083017_-	370.0	6.02	39907.77	-20.4
CP001157.1_2844841_2845950_-	CP001157.1_2844841_2845950_-	369.0	5.3	42365.15	-65.9
CP001157.1_59016_60125_-	CP001157.1_59016_60125_-	369.0	7.75	40076.24	218.4
CP001157.1_3326661_3327770_-	CP001157.1_3326661_3327770_-	369.0	8.51	40509.05	-85.8
CP001157.1_2812050_2813159_-	CP001157.1_2812050_2813159_-	369.0	6.68	39956.04	-10.6
CP001157.1_2181934_2183043_-	CP001157.1_2181934_2183043_-	369.0	6.82	40857.98	-144.5
CP001157.1_5097312_5098421_-	CP001157.1_5097312_5098421_-	369.0	6.01	40267.58	-64.5
CP001157.1_579616_580722_+	CP001157.1_579616_580722_+	368.0	5.73	40628.26	-101.0
CP001157.1_4469693_4470799_-	CP001157.1_4469693_4470799_-	368.0	7.16	38937.5	331.3
CP001157.1_3991663_3992769_-	CP001157.1_3991663_3992769_-	368.0	5.49	40266.82	-23.8
CP001157.1_1023613_1024719_+	CP001157.1_1023613_1024719_+	368.0	6.22	38506.77	12.1
CP001157.1_676177_677283_+	CP001157.1_676177_677283_+	368.0	5.52	42650.15	-145.3
CP001157.1_174996_176102_-	CP001157.1_174996_176102_-	368.0	6.17	38192.89	59.5
CP001157.1_4482231_4483337_+	CP001157.1_4482231_4483337_+	368.0	6.55	42459.93	-92.0
CP001157.1_2052086_2053192_-	CP001157.1_2052086_2053192_-	368.0	9.87	40841.94	128.5
CP001157.1_4487370_4488476_+	CP001157.1_4487370_4488476_+	368.0	8.93	40780.38	81.2
CP001157.1_4589710_4590813_-	CP001157.1_4589710_4590813_-	367.0	5.8	39611.62	32.6
CP001157.1_1135867_1136970_+	CP001157.1_1135867_1136970_+	367.0	5.05	39848.89	-21.8
CP001157.1_4437230_4438333_+	CP001157.1_4437230_4438333_+	367.0	7.83	40637.69	-29.3
CP001157.1_1566_2669_+	CP001157.1_1566_2669_+	367.0	5.09	40621.56	-43.6
CP001157.1_182917_184020_+	CP001157.1_182917_184020_+	367.0	6.69	39813.46	-55.1
CP001157.1_1026940_1028043_+	CP001157.1_1026940_1028043_+	367.0	5.75	38664.26	13.0
CP001157.1_4380671_4381774_+	CP001157.1_4380671_4381774_+	367.0	6.78	41214.5	-74.1
CP001157.1_2142004_2143107_+	CP001157.1_2142004_2143107_+	367.0	5.8	38636.17	-4.8
CP001157.1_4189118_4190218_+	CP001157.1_4189118_4190218_+	366.0	5.02	40263.13	-45.9
CP001157.1_1780915_1782015_+	CP001157.1_1780915_1782015_+	366.0	9.28	40405.89	15.3
CP001157.1_21561_22661_+	CP001157.1_21561_22661_+	366.0	8.62	38336.09	12.1
CP001157.1_1835507_1836607_+	CP001157.1_1835507_1836607_+	366.0	8.97	37707.28	75.6
CP001157.1_2547874_2548974_-	CP001157.1_2547874_2548974_-	366.0	5.47	40907.17	-116.1
CP001157.1_3291900_3292997_-	CP001157.1_3291900_3292997_-	365.0	6.78	40757.66	-49.4
CP001157.1_2110200_2111297_-	CP001157.1_2110200_2111297_-	365.0	9.72	40664.58	-118.6
CP001157.1_681940_683037_+	CP001157.1_681940_683037_+	365.0	5.36	38136.04	-32.0
CP001157.1_2688_3785_+	CP001157.1_2688_3785_+	365.0	8.33	41640.59	-120.3
CP001157.1_3831206_3832300_+	CP001157.1_3831206_3832300_+	364.0	7.34	40037.41	-114.5
CP001157.1_5013013_5014107_+	CP001157.1_5013013_5014107_+	364.0	8.52	38331.61	303.0
CP001157.1_4401832_4402926_-	CP001157.1_4401832_4402926_-	364.0	6.0	40554.73	-107.5
CP001157.1_963474_964568_+	CP001157.1_963474_964568_+	364.0	5.59	39451.92	300.8
CP001157.1_4967240_4968334_-	CP001157.1_4967240_4968334_-	364.0	9.46	38888.88	18.2
CP001157.1_1924406_1925500_+	CP001157.1_1924406_1925500_+	364.0	5.24	38750.56	20.5
CP001157.1_2102392_2103483_-	CP001157.1_2102392_2103483_-	363.0	5.66	40214.24	-5.1
CP001157.1_2379013_2380104_+	CP001157.1_2379013_2380104_+	363.0	6.56	39050.28	-93.6
CP001157.1_1140952_1142043_+	CP001157.1_1140952_1142043_+	363.0	5.74	38628.57	43.3
CP001157.1_2879775_2880866_-	CP001157.1_2879775_2880866_-	363.0	6.78	38895.24	19.3
CP001157.1_5141501_5142592_-	CP001157.1_5141501_5142592_-	363.0	5.27	40493.13	-138.9
CP001157.1_3238826_3239917_+	CP001157.1_3238826_3239917_+	363.0	6.69	40061.29	-97.8
CP001157.1_284099_285190_-	CP001157.1_284099_285190_-	363.0	5.89	40047.2	-60.2
CP001157.1_688319_689407_-	CP001157.1_688319_689407_-	362.0	5.84	38745.12	-20.1
CP001157.1_1024853_1025941_+	CP001157.1_1024853_1025941_+	362.0	5.35	39949.37	-67.9
CP001157.1_737146_738231_-	CP001157.1_737146_738231_-	361.0	6.19	41011.68	-113.9
CP001157.1_121234_122319_+	CP001157.1_121234_122319_+	361.0	5.51	38765.16	11.6
CP001157.1_1555774_1556859_+	CP001157.1_1555774_1556859_+	361.0	5.17	39604.0	-39.6
CP001157.1_638516_639601_+	CP001157.1_638516_639601_+	361.0	7.57	38356.21	20.5
CP001157.1_3065445_3066530_+	CP001157.1_3065445_3066530_+	361.0	5.92	39634.43	217.6
CP001157.1_255783_256868_+	CP001157.1_255783_256868_+	361.0	5.31	38583.54	38.6
CP001157.1_4861590_4862675_-	CP001157.1_4861590_4862675_-	361.0	6.49	39335.2	9.7
CP001157.1_4660087_4661172_+	CP001157.1_4660087_4661172_+	361.0	5.98	40353.44	-56.6
CP001157.1_1285309_1286391_+	CP001157.1_1285309_1286391_+	360.0	9.22	39160.88	304.7
CP001157.1_2409372_2410453_-	CP001157.1_2409372_2410453_-	360.0	8.76	39050.44	220.8
CP001157.1_1712520_1713602_-	CP001157.1_1712520_1713602_-	360.0	5.97	40287.03	-56.1
CP001157.1_3234386_3235468_+	CP001157.1_3234386_3235468_+	360.0	5.97	37980.57	21.1
CP001157.1_2702185_2703267_+	CP001157.1_2702185_2703267_+	360.0	8.67	39925.84	-64.7
CP001157.1_3499977_3501059_-	CP001157.1_3499977_3501059_-	360.0	4.95	38523.45	37.0
CP001157.1_997467_998549_+	CP001157.1_997467_998549_+	360.0	5.94	39247.11	-37.7
CP001157.1_3869603_3870685_-	CP001157.1_3869603_3870685_-	360.0	8.77	40321.18	-72.2
CP001157.1_4204968_4206050_+	CP001157.1_4204968_4206050_+	360.0	7.41	37998.53	-0.8
CP001157.1_3216547_3217629_+	CP001157.1_3216547_3217629_+	360.0	6.84	38862.08	-47.7
CP001157.1_4800812_4801894_-	CP001157.1_4800812_4801894_-	360.0	6.43	39202.9	-17.9
CP001157.1_1225299_1226381_-	CP001157.1_1225299_1226381_-	360.0	5.8	37379.1	317.4
CP001157.1_640631_641710_+	CP001157.1_640631_641710_+	359.0	5.13	39204.17	-14.8
CP001157.1_3547995_3549074_-	CP001157.1_3547995_3549074_-	359.0	5.32	39902.97	-72.6
CP001157.1_1007269_1008348_-	CP001157.1_1007269_1008348_-	359.0	6.07	36508.0	107.5
CP001157.1_1375113_1376192_-	CP001157.1_1375113_1376192_-	359.0	6.52	40058.63	-68.6
CP001157.1_4628322_4629401_+	CP001157.1_4628322_4629401_+	359.0	7.56	38058.84	27.6
CP001157.1_32405_33484_+	CP001157.1_32405_33484_+	359.0	7.8	38755.79	-72.1
CP001157.1_5124351_5125427_-	CP001157.1_5124351_5125427_-	358.0	7.95	39259.22	-65.3
CP001157.1_4916436_4917512_-	CP001157.1_4916436_4917512_-	358.0	11.51	38628.27	-76.0
CP001157.1_1665963_1667039_-	CP001157.1_1665963_1667039_-	358.0	6.9	39045.76	-46.9
CP001157.1_150605_151681_-	CP001157.1_150605_151681_-	358.0	8.84	39647.9	-22.1
CP001157.1_2307362_2308438_-	CP001157.1_2307362_2308438_-	358.0	5.79	38901.21	-61.0
CP001157.1_1475291_1476367_+	CP001157.1_1475291_1476367_+	358.0	5.35	40551.86	-163.7
CP001157.1_1551744_1552820_+	CP001157.1_1551744_1552820_+	358.0	5.55	38833.47	-12.0
CP001157.1_2235419_2236495_+	CP001157.1_2235419_2236495_+	358.0	9.44	39493.42	-72.0
CP001157.1_4496322_4497395_-	CP001157.1_4496322_4497395_-	357.0	9.27	39697.64	-98.2
CP001157.1_2241658_2242731_+	CP001157.1_2241658_2242731_+	357.0	9.05	38913.63	-44.3
CP001157.1_2248546_2249619_+	CP001157.1_2248546_2249619_+	357.0	7.57	38992.39	-54.6
CP001157.1_3174709_3175782_-	CP001157.1_3174709_3175782_-	357.0	9.52	38782.66	366.9
CP001157.1_4038152_4039225_-	CP001157.1_4038152_4039225_-	357.0	7.76	40269.34	-75.4
CP001157.1_3879845_3880918_+	CP001157.1_3879845_3880918_+	357.0	9.75	40052.7	-110.2
CP001157.1_700559_701632_-	CP001157.1_700559_701632_-	357.0	5.17	37617.11	30.3
CP001157.1_4678576_4679649_+	CP001157.1_4678576_4679649_+	357.0	6.0	37864.42	31.9
CP001157.1_2510364_2511437_-	CP001157.1_2510364_2511437_-	357.0	11.18	37621.08	331.7
CP001157.1_2199361_2200431_-	CP001157.1_2199361_2200431_-	356.0	6.38	40896.25	-252.5
CP001157.1_97163_98233_-	CP001157.1_97163_98233_-	356.0	10.6	37753.63	199.5
CP001157.1_2511596_2512665_-	CP001157.1_2511596_2512665_-	356.0	6.0	38808.66	37.1
CP001157.1_1717712_1718782_-	CP001157.1_1717712_1718782_-	356.0	6.22	40043.31	-163.2
CP001157.1_2186753_2187823_-	CP001157.1_2186753_2187823_-	356.0	6.97	38418.51	-42.5
CP001157.1_1993943_1995013_+	CP001157.1_1993943_1995013_+	356.0	8.26	39873.21	-80.9
CP001157.1_3741791_3742861_-	CP001157.1_3741791_3742861_-	356.0	6.13	38142.93	369.5
CP001157.1_4397580_4398647_-	CP001157.1_4397580_4398647_-	355.0	9.76	38652.87	283.3
CP001157.1_126250_127317_-	CP001157.1_126250_127317_-	355.0	9.05	39335.75	8.9
CP001157.1_3105092_3106159_+	CP001157.1_3105092_3106159_+	355.0	9.71	38600.66	-37.5
CP001157.1_3934584_3935651_-	CP001157.1_3934584_3935651_-	355.0	6.35	36842.0	34.5
CP001157.1_861410_862477_+	CP001157.1_861410_862477_+	355.0	7.37	38863.31	207.2
CP001157.1_4702779_4703846_-	CP001157.1_4702779_4703846_-	355.0	10.03	38855.44	-96.0
CP001157.1_322233_323300_-	CP001157.1_322233_323300_-	355.0	8.92	39572.16	-143.9
CP001157.1_4446152_4447219_+	CP001157.1_4446152_4447219_+	355.0	5.54	38028.12	-43.1
CP001157.1_4208112_4209179_+	CP001157.1_4208112_4209179_+	355.0	4.81	38019.27	-1.9
CP001157.1_4580710_4581777_-	CP001157.1_4580710_4581777_-	355.0	6.84	38702.5	-10.3
CP001157.1_4714095_4715159_+	CP001157.1_4714095_4715159_+	354.0	9.47	38169.47	-29.3
CP001157.1_664282_665346_+	CP001157.1_664282_665346_+	354.0	5.22	39145.46	-59.9
CP001157.1_539683_540747_+	CP001157.1_539683_540747_+	354.0	5.64	38553.85	-74.5
CP001157.1_60137_61201_-	CP001157.1_60137_61201_-	354.0	8.83	38053.98	235.1
CP001157.1_2858762_2859826_-	CP001157.1_2858762_2859826_-	354.0	7.06	38793.16	-37.7
CP001157.1_3394870_3395934_-	CP001157.1_3394870_3395934_-	354.0	6.56	38062.48	-47.0
CP001157.1_4541185_4542249_-	CP001157.1_4541185_4542249_-	354.0	9.19	39328.03	-80.3
CP001157.1_705499_706563_-	CP001157.1_705499_706563_-	354.0	8.2	39636.44	-111.5
CP001157.1_1071897_1072961_+	CP001157.1_1071897_1072961_+	354.0	5.96	39654.7	-37.6
CP001157.1_3830133_3831197_+	CP001157.1_3830133_3831197_+	354.0	5.55	39072.33	-104.1
CP001157.1_428702_429763_-	CP001157.1_428702_429763_-	353.0	9.28	39220.28	-80.3
CP001157.1_3176764_3177825_-	CP001157.1_3176764_3177825_-	353.0	5.05	38664.92	-36.2
CP001157.1_835687_836748_-	CP001157.1_835687_836748_-	353.0	5.13	38606.65	-53.9
CP001157.1_5056391_5057452_-	CP001157.1_5056391_5057452_-	353.0	9.08	37169.68	325.3
CP001157.1_232426_233487_-	CP001157.1_232426_233487_-	353.0	7.67	38658.36	-41.2
CP001157.1_3769855_3770916_-	CP001157.1_3769855_3770916_-	353.0	9.06	39440.47	-68.6
CP001157.1_4529366_4530424_-	CP001157.1_4529366_4530424_-	352.0	5.55	38073.25	-22.9
CP001157.1_4209265_4210323_+	CP001157.1_4209265_4210323_+	352.0	5.58	37374.23	86.6
CP001157.1_2422374_2423432_+	CP001157.1_2422374_2423432_+	352.0	4.93	36990.63	-119.3
CP001157.1_3128395_3129453_-	CP001157.1_3128395_3129453_-	352.0	6.27	37750.1	-6.4
CP001157.1_2256468_2257526_-	CP001157.1_2256468_2257526_-	352.0	9.08	38749.44	-125.7
CP001157.1_4423153_4424211_-	CP001157.1_4423153_4424211_-	352.0	9.05	37642.51	279.7
CP001157.1_2129963_2131021_+	CP001157.1_2129963_2131021_+	352.0	8.52	38355.42	-2.7
CP001157.1_3729252_3730310_-	CP001157.1_3729252_3730310_-	352.0	5.13	38830.47	-44.7
CP001157.1_3613745_3614803_-	CP001157.1_3613745_3614803_-	352.0	5.77	38834.71	-9.8
CP001157.1_3744719_3745774_+	CP001157.1_3744719_3745774_+	351.0	5.16	36801.5	56.6
CP001157.1_1231409_1232464_+	CP001157.1_1231409_1232464_+	351.0	8.32	37895.74	-14.9
CP001157.1_1257673_1258728_+	CP001157.1_1257673_1258728_+	351.0	5.89	39015.52	-33.2
CP001157.1_511650_512705_-	CP001157.1_511650_512705_-	351.0	8.07	39040.91	-89.8
CP001157.1_2328791_2329846_+	CP001157.1_2328791_2329846_+	351.0	4.46	37612.12	-150.3
CP001157.1_3329891_3330946_-	CP001157.1_3329891_3330946_-	351.0	5.09	37713.09	7.5
CP001157.1_1015271_1016326_-	CP001157.1_1015271_1016326_-	351.0	5.91	38712.3	-36.8
CP001157.1_2411006_2412058_-	CP001157.1_2411006_2412058_-	350.0	5.42	39334.83	-85.9
CP001157.1_5090890_5091942_+	CP001157.1_5090890_5091942_+	350.0	7.07	37586.09	19.3
CP001157.1_117340_118392_-	CP001157.1_117340_118392_-	350.0	9.19	39695.18	-129.4
CP001157.1_772853_773905_-	CP001157.1_772853_773905_-	350.0	6.65	37477.48	-11.7
CP001157.1_4704060_4705112_+	CP001157.1_4704060_4705112_+	350.0	6.2	38276.91	19.8
CP001157.1_3620301_3621350_+	CP001157.1_3620301_3621350_+	349.0	5.87	37478.84	-1.4
CP001157.1_3822198_3823247_+	CP001157.1_3822198_3823247_+	349.0	5.38	37833.62	-90.7
CP001157.1_1288979_1290028_+	CP001157.1_1288979_1290028_+	349.0	8.62	37278.04	5.3
CP001157.1_3900271_3901320_-	CP001157.1_3900271_3901320_-	349.0	5.37	37189.5	-39.5
CP001157.1_4542250_4543299_-	CP001157.1_4542250_4543299_-	349.0	8.89	38470.82	-11.6
CP001157.1_4472446_4473495_-	CP001157.1_4472446_4473495_-	349.0	5.69	37882.95	-42.7
CP001157.1_1112045_1113094_-	CP001157.1_1112045_1113094_-	349.0	10.28	38623.28	-135.0
CP001157.1_4820277_4821326_-	CP001157.1_4820277_4821326_-	349.0	5.14	38803.44	-49.6
CP001157.1_4099120_4100169_-	CP001157.1_4099120_4100169_-	349.0	6.26	38512.0	-25.0
CP001157.1_3362899_3363948_-	CP001157.1_3362899_3363948_-	349.0	6.2	36899.51	-2.2
CP001157.1_829300_830349_+	CP001157.1_829300_830349_+	349.0	5.78	37855.87	-23.9
CP001157.1_2136728_2137777_+	CP001157.1_2136728_2137777_+	349.0	6.0	38698.14	-54.7
CP001157.1_537218_538264_+	CP001157.1_537218_538264_+	348.0	6.53	38280.21	-74.7
CP001157.1_4293492_4294535_-	CP001157.1_4293492_4294535_-	347.0	10.35	35785.86	318.9
CP001157.1_5238683_5239726_+	CP001157.1_5238683_5239726_+	347.0	6.93	38561.58	-107.3
CP001157.1_2177647_2178690_+	CP001157.1_2177647_2178690_+	347.0	5.92	37486.76	9.2
CP001157.1_2171647_2172690_-	CP001157.1_2171647_2172690_-	347.0	6.53	38394.37	-97.9
CP001157.1_1582650_1583693_-	CP001157.1_1582650_1583693_-	347.0	9.52	39169.87	207.7
CP001157.1_2516553_2517596_-	CP001157.1_2516553_2517596_-	347.0	6.01	38332.8	-60.1
CP001157.1_3197999_3199042_-	CP001157.1_3197999_3199042_-	347.0	8.3	37747.04	-65.4
CP001157.1_5112816_5113859_-	CP001157.1_5112816_5113859_-	347.0	8.01	37534.51	31.5
CP001157.1_2019440_2020483_-	CP001157.1_2019440_2020483_-	347.0	5.86	36605.26	86.7
CP001157.1_846008_847048_-	CP001157.1_846008_847048_-	346.0	5.97	37624.24	-29.9
CP001157.1_4994207_4995247_+	CP001157.1_4994207_4995247_+	346.0	9.9	37438.34	-2.0
CP001157.1_2237049_2238089_-	CP001157.1_2237049_2238089_-	346.0	6.55	38337.29	-116.7
CP001157.1_1805537_1806577_+	CP001157.1_1805537_1806577_+	346.0	4.67	37567.54	-82.0
CP001157.1_4980125_4981165_-	CP001157.1_4980125_4981165_-	346.0	6.19	38118.28	-105.2
CP001157.1_3266829_3267869_-	CP001157.1_3266829_3267869_-	346.0	9.17	38909.98	-42.7
CP001157.1_1052515_1053555_-	CP001157.1_1052515_1053555_-	346.0	9.57	38037.78	336.0
CP001157.1_1641188_1642228_+	CP001157.1_1641188_1642228_+	346.0	5.77	36546.2	95.6
CP001157.1_3805934_3806974_+	CP001157.1_3805934_3806974_+	346.0	6.26	38852.22	-96.5
CP001157.1_930856_931896_+	CP001157.1_930856_931896_+	346.0	10.01	38409.53	-50.5
CP001157.1_3096036_3097073_+	CP001157.1_3096036_3097073_+	345.0	8.64	37905.85	-75.6
CP001157.1_965722_966759_+	CP001157.1_965722_966759_+	345.0	4.91	36456.12	71.5
CP001157.1_3522957_3523994_-	CP001157.1_3522957_3523994_-	345.0	8.99	38120.71	-25.4
CP001157.1_5085206_5086243_+	CP001157.1_5085206_5086243_+	345.0	5.22	39014.83	-143.9
CP001157.1_1230334_1231371_+	CP001157.1_1230334_1231371_+	345.0	5.21	37056.58	16.9
CP001157.1_5164402_5165439_-	CP001157.1_5164402_5165439_-	345.0	8.59	36963.78	241.5
CP001157.1_5083059_5084096_+	CP001157.1_5083059_5084096_+	345.0	6.15	37942.28	-67.7
