Sample	seq_name	length	PI	MW	Hydro
CP001157.1_1947 # 2097217 # 2099706 # -1 # ID=1_1947;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=3-4bp;gc_cont=0.717	CP001157.1_1947	829.0	7.42	86654.88	329.1
CP001157.1_2346 # 2543461 # 2545938 # 1 # ID=1_2346;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.619	CP001157.1_2346	825.0	5.92	92749.39	-82.1
CP001157.1_2157 # 2334014 # 2336464 # -1 # ID=1_2157;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.662	CP001157.1_2157	816.0	5.91	89319.93	-182.2
CP001157.1_1419 # 1521105 # 1523552 # -1 # ID=1_1419;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.698	CP001157.1_1419	815.0	7.16	88267.14	63.3
CP001157.1_950 # 990007 # 992439 # -1 # ID=1_950;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.683	CP001157.1_950	810.0	5.65	88708.22	-355.6
CP001157.1_4 # 3791 # 6211 # 1 # ID=1_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.610	CP001157.1_4	806.0	5.73	89963.83	-316.7
CP001157.1_1639 # 1755189 # 1757609 # -1 # ID=1_1639;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.539	CP001157.1_1639	806.0	5.22	89783.13	-481.4
CP001157.1_1993 # 2152601 # 2155021 # -1 # ID=1_1993;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.540	CP001157.1_1993	806.0	5.88	90335.95	-464.1
CP001157.1_747 # 769449 # 771860 # 1 # ID=1_747;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.650	CP001157.1_747	803.0	5.89	87393.72	-345.8
CP001157.1_728 # 748542 # 750950 # -1 # ID=1_728;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.689	CP001157.1_728	802.0	6.99	90274.04	-111.5
CP001157.1_1802 # 1939192 # 1941597 # 1 # ID=1_1802;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.677	CP001157.1_1802	801.0	5.75	88947.5	-310.3
CP001157.1_1274 # 1352518 # 1354920 # -1 # ID=1_1274;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.656	CP001157.1_1274	800.0	6.71	88924.42	-215.3
CP001157.1_1849 # 1981173 # 1983575 # -1 # ID=1_1849;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.664	CP001157.1_1849	800.0	5.84	86229.41	135.0
CP001157.1_2090 # 2258618 # 2261017 # -1 # ID=1_2090;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.662	CP001157.1_2090	799.0	5.55	89282.03	-429.5
CP001157.1_2178 # 2362163 # 2364556 # 1 # ID=1_2178;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.551	CP001157.1_2178	797.0	5.78	88830.7	-207.2
CP001157.1_2060 # 2226674 # 2229067 # -1 # ID=1_2060;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.690	CP001157.1_2060	797.0	6.12	86881.51	-153.7
CP001157.1_106 # 113685 # 116066 # 1 # ID=1_106;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.661	CP001157.1_106	793.0	5.36	87439.76	-374.6
CP001157.1_1897 # 2038621 # 2040999 # 1 # ID=1_1897;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.631	CP001157.1_1897	792.0	5.31	86662.37	-35.4
CP001157.1_2148 # 2323314 # 2325686 # 1 # ID=1_2148;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.625	CP001157.1_2148	790.0	5.26	85739.78	-66.7
CP001157.1_208 # 214173 # 216542 # -1 # ID=1_208;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.506	CP001157.1_208	789.0	5.64	88130.98	-417.3
CP001157.1_751 # 775197 # 777560 # 1 # ID=1_751;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.646	CP001157.1_751	787.0	5.32	86115.02	-350.7
CP001157.1_1131 # 1209769 # 1212120 # 1 # ID=1_1131;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.711	CP001157.1_1131	783.0	7.1	86273.59	-82.7
CP001157.1_2100 # 2267689 # 2270025 # 1 # ID=1_2100;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.697	CP001157.1_2100	778.0	5.77	82620.94	352.9
CP001157.1_1416 # 1516709 # 1519027 # -1 # ID=1_1416;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.674	CP001157.1_1416	772.0	5.84	84128.92	8.1
CP001157.1_1939 # 2086157 # 2088475 # 1 # ID=1_1939;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.671	CP001157.1_1939	772.0	5.47	85952.8	-266.0
CP001157.1_468 # 477089 # 479401 # -1 # ID=1_468;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.684	CP001157.1_468	770.0	6.07	83828.67	-195.9
CP001157.1_1121 # 1197263 # 1199572 # 1 # ID=1_1121;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.623	CP001157.1_1121	769.0	5.13	84793.44	-446.8
CP001157.1_1279 # 1364670 # 1366961 # 1 # ID=1_1279;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.664	CP001157.1_1279	763.0	5.86	85948.37	-161.3
CP001157.1_2343 # 2539070 # 2541358 # 1 # ID=1_2343;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.639	CP001157.1_2343	762.0	5.82	84085.97	-215.4
CP001157.1_1035 # 1084641 # 1086917 # -1 # ID=1_1035;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.654	CP001157.1_1035	758.0	5.51	83599.36	-215.6
CP001157.1_710 # 728598 # 730871 # -1 # ID=1_710;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.677	CP001157.1_710	757.0	8.9	85302.35	-420.4
CP001157.1_2030 # 2191356 # 2193626 # 1 # ID=1_2030;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.710	CP001157.1_2030	756.0	6.44	83857.41	-294.9
CP001157.1_1130 # 1207299 # 1209560 # 1 # ID=1_1130;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.634	CP001157.1_1130	753.0	5.18	82548.87	-407.1
CP001157.1_1480 # 1586433 # 1588691 # -1 # ID=1_1480;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.676	CP001157.1_1480	752.0	5.44	80256.92	-131.3
CP001157.1_1455 # 1559155 # 1561413 # 1 # ID=1_1455;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.683	CP001157.1_1455	752.0	6.1	80022.85	48.0
CP001157.1_423 # 429787 # 432033 # -1 # ID=1_423;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.683	CP001157.1_423	748.0	5.78	80971.28	-228.4
CP001157.1_1348 # 1454793 # 1457018 # 1 # ID=1_1348;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.709	CP001157.1_1348	741.0	9.9	80478.47	284.1
CP001157.1_1751 # 1881404 # 1883620 # 1 # ID=1_1751;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.692	CP001157.1_1751	738.0	8.61	82931.77	-260.4
CP001157.1_948 # 986135 # 988345 # 1 # ID=1_948;partial=00;start_type=GTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.669	CP001157.1_948	736.0	6.35	82064.83	-133.4
CP001157.1_541 # 565970 # 568168 # 1 # ID=1_541;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.668	CP001157.1_541	732.0	5.36	80511.13	-308.9
CP001157.1_1474 # 1578940 # 1581135 # 1 # ID=1_1474;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.499	CP001157.1_1474	731.0	8.55	82417.45	281.7
CP001157.1_1712 # 1830880 # 1833066 # 1 # ID=1_1712;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.707	CP001157.1_1712	728.0	5.42	76896.61	199.2
CP001157.1_50 # 51366 # 53546 # -1 # ID=1_50;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.696	CP001157.1_50	726.0	6.13	80823.95	-171.4
CP001157.1_371 # 379410 # 381587 # -1 # ID=1_371;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.689	CP001157.1_371	725.0	7.48	79730.47	197.4
CP001157.1_526 # 547595 # 549769 # -1 # ID=1_526;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.694	CP001157.1_526	724.0	7.59	80756.55	114.2
CP001157.1_545 # 572615 # 574789 # -1 # ID=1_545;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.679	CP001157.1_545	724.0	5.97	78544.47	-143.4
CP001157.1_1601 # 1710358 # 1712523 # -1 # ID=1_1601;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.694	CP001157.1_1601	721.0	6.93	80855.99	-210.9
CP001157.1_2297 # 2482987 # 2485149 # -1 # ID=1_2297;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.671	CP001157.1_2297	720.0	6.17	82094.45	-351.4
CP001157.1_2098 # 2265282 # 2267441 # 1 # ID=1_2098;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.717	CP001157.1_2098	719.0	5.92	75718.6	135.2
CP001157.1_51 # 53668 # 55821 # 1 # ID=1_51;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.701	CP001157.1_51	717.0	7.59	78792.88	39.8
CP001157.1_1938 # 2083964 # 2086117 # 1 # ID=1_1938;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.675	CP001157.1_1938	717.0	5.4	78335.59	-135.9
CP001157.1_1319 # 1423463 # 1425610 # 1 # ID=1_1319;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.679	CP001157.1_1319	715.0	5.54	77698.74	-9.5
CP001157.1_1801 # 1936840 # 1938984 # 1 # ID=1_1801;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.684	CP001157.1_1801	714.0	5.86	78744.85	-142.0
CP001157.1_76 # 81671 # 83812 # -1 # ID=1_76;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.676	CP001157.1_76	713.0	5.61	80017.65	-224.0
CP001157.1_1036 # 1086961 # 1089096 # -1 # ID=1_1036;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.677	CP001157.1_1036	711.0	5.49	77539.98	-87.1
CP001157.1_1511 # 1621336 # 1623468 # 1 # ID=1_1511;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.709	CP001157.1_1511	710.0	5.89	75830.44	94.1
CP001157.1_125 # 131734 # 133866 # -1 # ID=1_125;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.692	CP001157.1_125	710.0	9.56	77339.33	132.7
CP001157.1_851 # 883875 # 885989 # -1 # ID=1_851;partial=00;start_type=ATG;rbs_motif=AGxAG;rbs_spacer=11-12bp;gc_cont=0.657	CP001157.1_851	704.0	4.81	80107.43	-417.1
CP001157.1_1608 # 1718962 # 1721073 # 1 # ID=1_1608;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.680	CP001157.1_1608	703.0	5.51	75738.68	-14.2
CP001157.1_260 # 264847 # 266955 # -1 # ID=1_260;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.656	CP001157.1_260	702.0	8.64	78920.17	-185.2
CP001157.1_572 # 603330 # 605432 # 1 # ID=1_572;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.602	CP001157.1_572	700.0	5.05	77139.78	-189.4
CP001157.1_2249 # 2426820 # 2428913 # 1 # ID=1_2249;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.679	CP001157.1_2249	697.0	4.77	74945.27	-84.8
CP001157.1_1837 # 1970651 # 1972735 # 1 # ID=1_1837;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.654	CP001157.1_1837	694.0	4.94	74858.89	-115.5
CP001157.1_2300 # 2488381 # 2490456 # -1 # ID=1_2300;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.723	CP001157.1_2300	691.0	5.91	76058.92	-237.4
CP001157.1_1782 # 1918812 # 1920878 # -1 # ID=1_1782;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.666	CP001157.1_1782	688.0	7.42	74782.38	-144.2
CP001157.1_10 # 10450 # 12507 # -1 # ID=1_10;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.688	CP001157.1_10	685.0	5.46	75076.75	-56.6
CP001157.1_1275 # 1355097 # 1357145 # 1 # ID=1_1275;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.674	CP001157.1_1275	682.0	4.97	75377.92	-394.3
CP001157.1_103 # 109811 # 111856 # -1 # ID=1_103;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.688	CP001157.1_103	681.0	5.13	75703.32	-174.7
CP001157.1_1785 # 1922167 # 1924212 # -1 # ID=1_1785;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.639	CP001157.1_1785	681.0	5.28	75900.39	-161.7
CP001157.1_2109 # 2277147 # 2279183 # 1 # ID=1_2109;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.693	CP001157.1_2109	678.0	5.51	75248.44	-312.6
CP001157.1_2261 # 2442566 # 2444599 # 1 # ID=1_2261;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.656	CP001157.1_2261	677.0	6.53	75736.05	-238.7
CP001157.1_223 # 226813 # 228846 # 1 # ID=1_223;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.703	CP001157.1_223	677.0	5.73	72937.29	-114.2
CP001157.1_2049 # 2213022 # 2215052 # 1 # ID=1_2049;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.737	CP001157.1_2049	676.0	5.74	72585.14	-100.6
CP001157.1_1039 # 1092056 # 1094074 # -1 # ID=1_1039;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.688	CP001157.1_1039	672.0	5.87	72857.87	-103.9
CP001157.1_1223 # 1303969 # 1305984 # -1 # ID=1_1223;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.639	CP001157.1_1223	671.0	7.13	75043.18	-131.5
CP001157.1_1863 # 1997646 # 1999655 # 1 # ID=1_1863;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.672	CP001157.1_1863	669.0	5.42	76038.52	-244.2
CP001157.1_1867 # 2003956 # 2005962 # -1 # ID=1_1867;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.697	CP001157.1_1867	668.0	6.65	74807.76	-126.1
CP001157.1_1693 # 1812985 # 1814985 # -1 # ID=1_1693;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.658	CP001157.1_1693	666.0	6.93	74089.38	-204.0
CP001157.1_514 # 535100 # 537097 # 1 # ID=1_514;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.687	CP001157.1_514	665.0	5.6	71865.15	-90.9
CP001157.1_169 # 170265 # 172259 # -1 # ID=1_169;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.689	CP001157.1_169	664.0	7.01	75303.34	-303.5
CP001157.1_1941 # 2089277 # 2091271 # 1 # ID=1_1941;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.711	CP001157.1_1941	664.0	7.0	72883.54	-163.0
CP001157.1_461 # 470163 # 472154 # 1 # ID=1_461;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.746	CP001157.1_461	663.0	4.83	70438.47	-106.6
CP001157.1_724 # 743256 # 745235 # -1 # ID=1_724;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.694	CP001157.1_724	659.0	5.75	73567.91	-337.9
CP001157.1_1926 # 2066888 # 2068867 # -1 # ID=1_1926;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.624	CP001157.1_1926	659.0	6.84	74157.14	-217.4
CP001157.1_2014 # 2175487 # 2177439 # -1 # ID=1_2014;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.642	CP001157.1_2014	650.0	4.85	71090.09	-295.1
CP001157.1_1653 # 1769035 # 1770975 # 1 # ID=1_1653;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.692	CP001157.1_1653	646.0	5.96	71842.73	-130.0
CP001157.1_491 # 508415 # 510355 # -1 # ID=1_491;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.726	CP001157.1_491	646.0	6.35	71899.86	-250.2
CP001157.1_1038 # 1089576 # 1091513 # -1 # ID=1_1038;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.687	CP001157.1_1038	645.0	5.46	68876.57	16.0
CP001157.1_544 # 570423 # 572360 # -1 # ID=1_544;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.683	CP001157.1_544	645.0	6.19	71841.15	-111.3
CP001157.1_1294 # 1387864 # 1389795 # -1 # ID=1_1294;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.663	CP001157.1_1294	643.0	9.17	73895.13	-289.8
CP001157.1_693 # 710025 # 711950 # 1 # ID=1_693;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.711	CP001157.1_693	641.0	6.33	70144.63	-174.5
CP001157.1_769 # 795297 # 797219 # 1 # ID=1_769;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.674	CP001157.1_769	640.0	9.21	71262.48	-187.5
CP001157.1_1892 # 2034259 # 2036181 # 1 # ID=1_1892;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=3-4bp;gc_cont=0.590	CP001157.1_1892	640.0	5.77	73112.31	-275.6
CP001157.1_1295 # 1389980 # 1391899 # 1 # ID=1_1295;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.667	CP001157.1_1295	639.0	5.38	70894.57	-196.3
CP001157.1_736 # 757673 # 759589 # 1 # ID=1_736;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.705	CP001157.1_736	638.0	6.25	70205.17	-98.3
CP001157.1_652 # 668637 # 670547 # 1 # ID=1_652;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.665	CP001157.1_652	636.0	5.36	70983.43	-157.0
CP001157.1_2328 # 2517602 # 2519509 # -1 # ID=1_2328;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.636	CP001157.1_2328	635.0	5.32	69224.62	-76.4
CP001157.1_1775 # 1906850 # 1908757 # 1 # ID=1_1775;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.529	CP001157.1_1775	635.0	5.19	72148.7	-260.2
CP001157.1_533 # 556295 # 558199 # -1 # ID=1_533;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.702	CP001157.1_533	634.0	7.7	69106.82	65.4
CP001157.1_725 # 745263 # 747164 # -1 # ID=1_725;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.707	CP001157.1_725	633.0	5.79	68504.61	-45.6
CP001157.1_1183 # 1261845 # 1263746 # 1 # ID=1_1183;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.621	CP001157.1_1183	633.0	5.7	69598.17	-101.2
CP001157.1_1909 # 2048876 # 2050777 # -1 # ID=1_1909;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.708	CP001157.1_1909	633.0	5.79	68464.55	-42.5
CP001157.1_2268 # 2451524 # 2453422 # 1 # ID=1_2268;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.675	CP001157.1_2268	632.0	7.12	68545.79	421.4
CP001157.1_419 # 425393 # 427291 # -1 # ID=1_419;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.682	CP001157.1_419	632.0	5.49	67385.96	95.1
CP001157.1_511 # 530378 # 532276 # -1 # ID=1_511;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.667	CP001157.1_511	632.0	5.96	69075.84	-157.8
CP001157.1_969 # 1010816 # 1012705 # -1 # ID=1_969;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.684	CP001157.1_969	629.0	6.45	69029.77	-119.1
CP001157.1_1541 # 1654833 # 1656719 # 1 # ID=1_1541;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.712	CP001157.1_1541	628.0	5.4	65676.07	-0.6
CP001157.1_1946 # 2095195 # 2097081 # 1 # ID=1_1946;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.713	CP001157.1_1946	628.0	5.4	65704.13	1.8
CP001157.1_1302 # 1399038 # 1400918 # 1 # ID=1_1302;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.714	CP001157.1_1302	626.0	5.47	67857.79	-10.2
CP001157.1_2179 # 2365188 # 2367062 # 1 # ID=1_2179;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=3-4bp;gc_cont=0.539	CP001157.1_2179	624.0	4.7	69291.67	-249.2
CP001157.1_1657 # 1776857 # 1778725 # 1 # ID=1_1657;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.619	CP001157.1_1657	622.0	9.03	70571.43	395.5
CP001157.1_26 # 27796 # 29661 # 1 # ID=1_26;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.690	CP001157.1_26	621.0	6.02	68422.17	-264.1
CP001157.1_757 # 784016 # 785866 # 1 # ID=1_757;partial=00;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=3-4bp;gc_cont=0.679	CP001157.1_757	616.0	5.89	67930.19	-62.8
CP001157.1_1473 # 1576965 # 1578803 # 1 # ID=1_1473;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.493	CP001157.1_1473	612.0	5.49	68698.46	-66.9
CP001157.1_308 # 308264 # 310102 # -1 # ID=1_308;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.661	CP001157.1_308	612.0	5.46	65233.3	-44.4
CP001157.1_1437 # 1538026 # 1539852 # 1 # ID=1_1437;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.706	CP001157.1_1437	608.0	5.89	65003.41	-23.6
CP001157.1_659 # 677269 # 679095 # -1 # ID=1_659;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.684	CP001157.1_659	608.0	6.72	67504.28	64.5
CP001157.1_2314 # 2506149 # 2507972 # 1 # ID=1_2314;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.643	CP001157.1_2314	607.0	8.4	66971.58	-151.6
CP001157.1_1199 # 1275533 # 1277356 # -1 # ID=1_1199;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.622	CP001157.1_1199	607.0	7.5	66486.83	-165.9
CP001157.1_344 # 349231 # 351042 # -1 # ID=1_344;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.714	CP001157.1_344	603.0	7.54	67374.19	-152.2
CP001157.1_1772 # 1901867 # 1903675 # 1 # ID=1_1772;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.648	CP001157.1_1772	602.0	8.54	66744.82	39.4
CP001157.1_2301 # 2490443 # 2492248 # -1 # ID=1_2301;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.677	CP001157.1_2301	601.0	5.61	67902.71	-203.2
CP001157.1_2337 # 2532486 # 2534288 # 1 # ID=1_2337;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.690	CP001157.1_2337	600.0	6.77	66037.85	-180.2
CP001157.1_763 # 788960 # 790762 # -1 # ID=1_763;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.643	CP001157.1_763	600.0	5.63	68350.36	-374.3
